Video_Title,Video_ID,User_Name,Comment_Content,Published_Date,SentimentScore,PositiveWords,NegativeWords,AgreeableWords,NeutralRaceWords,WhiteSlurWords,BlackSlurWords,HispanicSlurWords,GeneralSlurs
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Canyon Chambers,I appreciate this  I think anyone who gets offended at these kinds of  videos is missing the point entirely. It isn t a joke at the expense of  anyone   you can t call it racism because it is done specifically to call  out a not so subtle form of racism. Yes  white men are getting a lot of  not so positive feedback   but the way I see it is like this  either you  can accept that a party  or multiple parties  is being wronged by the party  you belong to and then you can participate in activities that do not  support that wrong doing or you can refuse to acknowledge the wrong doing   get upset that the world is unfair and say hateful things to other human  beings and eventually become irrelevant. Because here s the thing  it will  be fixed  with or without your approval.     ,2012-01-24,0.875,0,1,2,1,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Nia Glasco,You forgot to add  I don t normal date black girls but......  Or how about  the ones who question is why we use relaxers or perms in our hair to make  it straighter.  Mostly white girls  Why do you care what hair products we  use  And then they say threw seconds later  omg  why are you trying to make  your hair like ours  You should be proud of the hair you originally have.  Or this one time I Skyped with this cute white guy and everything was going  well until he said  I m glad you re not ghetto like the rest of them .  You do realize that not all black girls where raised in the hood and have  no class  Some of us are actually very classy and educated. I  for one   grew up with mostly white people in a white town that s why I talk like a  white girl sometimes.    ,2012-01-24,0.875,0,0,0,2,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,David Johnson,I think this video unveils covert prejudice that still exist today.  Some  complain because it targets whites  but much of the structure of covert  prejudice is so embedded within the white community  that many whites are  unaware of it s existence.  This video is a playful way to help education  and create dialogue between blacks and whites.   The white man and the  black man have to be able to sit down at the same table   he said in his  last year.   The white man has to feel free to speak his mind without  hurting the feelings of the Negro. The so called Negro has to feel free to  speak his mind without hurting the feelings of the white man. Then they can  bring the issues that are under the rug out on top of the table and take an  intelligent approach to getting the problem solved.  Malcolm X   ,2012-01-24,0.875,0,0,0,2,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,TanyasDusk,I thought this was funny and would be totally cool if these things happened  in my everyday life. I also have had people act like that around me with  the word cracker..or wonderbread.  P   ,2012-01-24,0.875,1,0,0,0,1,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,ortiz tallulah,Why are white and black people always arguing about race as if they are the  only 2 races that exist   ,2012-01-24,0.875,0,0,0,2,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,strandwolf,Holy fuckin  shit...why am  I   amused and apparently hardly anyone else is that has commented  At least  the likes dislikes ratio makes sense to me.  I wonder how it splits  racially     ,2012-01-24,0.875,0,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Aziz Rahman,Catch my drift    ,2012-01-24,0.875,0,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Kevin D,Being in a committed relationship with my black girlfriend I find this  offensive and racist   ,2012-01-24,0.875,0,1,0,1,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,britishjamz,OMG the  cracker  scene killed me XD    ,2012-01-24,0.875,1,0,0,0,1,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Xariahsingz,Yes white men are sometimes like this toward black women. Back in the  slaver days little black girls and even grown women would be raped by slave  owners. These are the facts. I m not saying this still happens  as far as I  know  but I m a black women and white menhaden done things like this.   ,2012-01-24,0.875,0,0,1,2,0,1,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Sara Le Blanc,Lmaoo xD   ,2012-01-24,0.875,2,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,ã‚_ã‚“ãÅ“ã‚_ãƒ_ã‚“,y all be like  WHY IS BUZZFEED ALWAYS SINGLING OUT WHITE PEOPLE THIS IS  RACIST  but then go out and say the same shit to PoC and act like it should  be a compliment   ,2012-01-24,0.875,0,1,0,1,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,milky,POWER PLAY   ,2012-01-24,0.875,0,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,SoulVibez,You shouldn t use the word cracker or else you putting cheese on it ....  wait a minute  wait a minute  wooowwwwwww lol       ,2012-01-24,0.875,1,0,0,0,1,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Deutschland402,Gee I wonder what would happen if a white man said the things black women  say to them. Oh yeah they would be labeled as a racist piece of     . Funny  how that works        ,2012-01-24,0.875,1,1,0,2,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,ometta7,Is this supposed to bother white guys    Because as a white guy  I   ve gotta say that I find this all non offensive.  Hell  some of it is actually kind of flattering.   If the inverse of this offends some black women  maybe the problem is  actually with them     ,2012-01-24,0.875,0,1,0,2,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,ForceCSW,Racism is okay if it s directed at white people.    ,2012-01-24,0.875,0,0,0,1,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,L0LWTF1337,Dont make fun of white people  We are the real minority  Both black and  asian people outnumber us on a worldwide scale   Stop it with your racism    ,2012-01-24,0.875,0,0,0,2,0,0,0,1
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Enya Parchment,This is stupid. I ve dated white boys all my life  and I m black. And  they ve never explicated my skin color like that.   ,2012-01-24,0.875,0,0,0,2,0,0,0,1
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Nichole Lilith Turner,Heinz 57 all the way    ,2012-01-24,0.875,0,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Steven Simons,I m white and never said any of this. Funny though.   ,2012-01-24,0.875,1,0,0,1,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,MysteryMindX,I wonder how history would be like if black people had been the ones  slaving white men around the world   Would we be wiggers  Blanquers maybe  or totally accepted in society or not  even slaved in the first place  makes you think  doesn t it    ,2012-01-24,0.875,0,0,0,2,0,1,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Chassidy Love,Dating outside your race is a wonderful feeling. I would do it again.   ,2012-01-24,0.875,0,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Leight Matters,I some how doubt that it would be acceptable to do a  If white people said  the stuff black people say  type video. But why    ,2012-01-24,0.875,0,0,0,2,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,capester p,Harriet Tubman and Abraham Lincoln  Really  That s just....ummm....yeah.  Anyway...   ,2012-01-24,0.875,0,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,boyteco1,Haha  anybody want to hear a black joke    ,2012-01-24,0.875,1,0,0,1,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Anne Zeyea,I dont know if i should call this racist.   ,2012-01-24,0.875,0,1,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Brion Moyd,Hey   You shouldn t use the word cracker unless you re putting cheese on  it. Lmao   ,2012-01-24,0.875,1,0,0,0,1,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Prince Charmling,PRAIRIE FEVER   ,2012-01-24,0.875,0,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Kay Durrant,OMG  THAT WAS FUNNY AS HELL   ,2012-01-24,0.875,1,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Francesca Barratt,GREAT  good message  3   ,2012-01-24,0.875,0,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Danny Eley,Two things 1. I don t have a flat pancake ass and 2. I feel like  down for  the swirl  was invented by BW who date other brothers. I know the only time  something close to that has exited my mouth is when a BW has asked me  are  you down for the swirl   After I answer the response is  mmm white boy tell  me whatcha know about that chocolate ... Or something to that affect    ,2012-01-24,0.875,0,0,0,1,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Damnationization,I have never heard these used by a white guy and I m one.  I did have a black girl say that we should have beautiful bi racial kids. I also have a butt.      ,2012-01-24,0.875,0,0,0,2,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,sasha johnson,Lmaooo   ,2012-01-24,0.875,1,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,dogman683,i like how all the black girls in this video had their own REAL NATURAL  HAIR   ,2012-01-24,0.875,0,0,0,1,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,maria cummings,Lol  Funny   ,2012-01-24,0.875,2,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Nicole Skyes,those sexy skinny ass lips hahaha   ,2012-01-24,0.875,1,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Svenskkrig,I could be Harriet Tubbman  and you could be Abraham Lecioln. Awesome    ,2012-01-24,0.875,0,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Jordan Smith,I ve hurd black women says these things before so thats why I laughed  D   ,2012-01-24,0.875,0,0,0,1,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,YoYoJoJo,I HATE IT when people touch my hair. Like keep your damn hands to yourself  I don t care how cool it looks or feels  you need to keep your greasy  sweaty clammy unwarrented hands away from my hair. Damn. And ANOTHER THING   if I let you touch it  don t sit there and pet my hair for 12 1 2 hours  ooo ing and aaah ing. I KNOW my hair stands up on its own and NO I won t  come to school with my hair in some wack ass style and NO you can t style  it. Ever heard of this thing called personal space  Have a seat.   ,2012-01-24,0.875,0,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,wallace1723,the things said in this video are pretty innocent. maybe slightly  offensive.i m sure black women have heard all of these from white guys.i m  white. i m not offended by this video. people in the comments section need  to stop being butthurt. we ve all said or thought things to point out  another persons race. most white people do it out of either curiosity or a  deep need to make the other person understand that their not racist. by  doing so it comes off as offensive.the intent  hopefully  isn t hateful . i  know exactly how it feels to be hated because of my skin color. when i was  in junior high my parents moved to a large city where we were the minority.  i attended a school with 900 kids with only about 8 white kids. i was  bullied and beaten up on a daily basis because i was white.treated like  garbage and dirt.i know hatred first hand. this is comedy  not real racism.  i was never called  cracker  but i learned real quick to hate the words    hey white boy    ,2012-01-24,0.875,0,2,0,2,1,0,0,1
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,a14young,It s actually short for whip cracker.   ,2012-01-24,0.875,0,0,0,0,1,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,shesha Brown,some of these cases are from whites   blacks separated by neighborhoods so  when we bump heads we don t know what to say to each other to break the ice   sometimes people say things like this to be funny.for example   i heard a girl say i got black people hair because it wont grow which  disgusted me because black hair does grow when we leave it alone    ,2012-01-24,0.875,1,0,0,2,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Rose O,wow   i m like what   ... LOL .... that was cool....      ,2012-01-24,0.875,1,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Glop Demon,if a cute black girl told me she had  prairie fever  i d be all over it.   ,2012-01-24,0.875,0,0,0,1,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Jordon Holmes,This is so true because I m black and dont like rape all that much and the  first thing a come out of anyone s mouth is but you black you have to like  rape and when I say don t like fried chicken and watermelon all that much  either people look all shocked. And one thing that really bothers me when  when me is then people hear me speak their like you talk white and that  goes for ghetto black people too like I betrayed my race or something for  talking educated. It vexes me   ,2012-01-24,0.875,1,0,1,2,1,1,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Florida Girl,LOL    ,2012-01-24,0.875,1,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Cassandra Lewis,pRAIRIE FEVER OMFG IM DEAD   ,2012-01-24,0.875,0,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Jack Eaton,It is innocuous and mildly amusing.    ,2012-01-24,0.875,0,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Anthony Reyes,haha being married to a black woman for 10 years. its all about sex appeal.   ,2012-01-24,0.875,1,0,0,1,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Thunder Chile,lol. Way funny.   ,2012-01-24,0.875,2,0,0,0,0,0,0,0
